Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS,,Awards
74,2016,NBA,1,14,CHI,Denzel Valentine\valende01,22.225,G,us,Michigan State University,2017,2018,134,22.9,8.0,4.1,2.3,0.7,0.1,.399,.434,.374,.754,3.1,.048,Career,Michigan State,,144,116,29.0,4.0,9.1,.442,2.2,4.6,.476,1.8,4.5,.408,1.5,2.0,.779,1.1,4.8,5.9,4.4,0.9,0.3,2.2,2.1,11.4,,9.21,,
75,2016,NBA,1,15,DEN,Juan Hernangomez\hernaju01,20.274,F,es,,2017,2019,153,15.9,5.2,3.3,0.6,0.4,0.3,.437,.528,.367,.764,5.1,.100,NA
76,2016,NBA,1,16,BOS,Guerschon Yabusele\yabusgu01,20.194,F,fr,,2018,2019,72,6.3,2.2,1.4,0.4,0.2,0.2,.437,.561,.300,.714,1.0,.109,NA
77,2016,NBA,1,17,MEM,Wade Baldwin\baldwwa01,20.091,G,us,Vanderbilt University,2017,2019,56,10.3,3.1,1.2,1.4,0.4,0.2,.355,.383,.250,.776,-0.3,-0.028,Career,Vanderbilt,,68,54,29.6,3.4,8.0,.431,2.2,5.1,.436,1.2,2.9,.422,3.5,4.4,.800,0.4,3.6,4.1,4.8,1.3,0.2,2.3,2.5,11.6,,7.45
78,2016,NBA,1,18,DET,Henry Ellenson\ellenhe01,19.166,F,us,Marquette University,2017,2019,71,9.2,4.0,2.4,0.6,0.2,0.0,.361,.386,.331,.788,0.1,.006,Career,Marquette,,33,33,33.5,5.9,13.2,.446,5.0,10.0,.495,0.9,3.2,.288,4.3,5.8,.749,2.2,7.6,9.7,1.8,0.8,1.5,2.4,2.5,17.0,,5.57
79,2016,NBA,1,19,DEN,Malik Beasley\beaslma01,19.214,G,us,Florida State University,2017,2019,159,15.7,7.0,1.8,0.8,0.4,0.1,.458,.537,.386,.810,4.8,.092,Career,Florida State,,34,33,29.8,5.4,11.6,.471,3.8,7.4,.518,1.6,4.2,.387,3.1,3.8,.813,1.3,4.0,5.3,1.5,0.9,0.2,1.7,2.2,15.6,,8.16
80,2016,NBA,1,20,IND,Caris LeVert\leverca01,21.308,G-F,us,University of Michigan,2017,2019,164,24.8,11.1,3.6,3.3,1.0,0.3,.435,.498,.326,.713,5.4,.063,Career,Michigan,,103,70,26.4,3.6,8.2,.434,2.3,4.9,.456,1.3,3.2,.401,2.0,2.6,.770,0.4,3.2,3.5,2.7,0.9,0.2,1.3,1.5,10.4,,9.30
81,2016,NBA,1,21,ATL,DeAndre Bembry\bembrde01,21.360,F,us,Saint Joseph's University,2017,2019,141,18.8,6.1,3.3,1.9,0.9,0.4,.442,.499,.283,.589,0.7,.012,Career,St. Joseph's,,101,100,36.1,5.7,12.6,.457,4.6,8.8,.520,1.2,3.8,.312,3.1,4.9,.628,1.4,5.3,6.7,3.6,1.4,0.8,2.5,2.5,15.7,,4.20,,
82,2016,NBA,1,22,CHO,Malachi Richardson\richama01,20.175,G,us,Syracuse University,2017,2019,70,8.9,2.8,1.0,0.3,0.2,0.0,.358,.415,.301,.783,-0.1,-0.009,Career,Syracuse,,37,37,34.4,4.1,11.1,.369,2.0,5.1,.388,2.1,6.1,.353,3.1,4.2,.720,0.5,3.8,4.3,2.1,1.1,0.3,2.1,2.5,13.4,,9.75
83,2016,NBA,1,23,BOS,Ante Zizic\zizican01,19.175,F-C,hr,,2018,2019,87,13.9,6.1,4.1,0.6,0.2,0.4,.577,.577,,.707,2.8,.111,NA
84,2016,NBA,1,24,PHI,Timothe Luwawu\luwawti01,21.051,F,fr,,2017,2019,167,15.3,5.5,1.8,0.9,0.4,0.1,.386,.454,.323,.819,1.8,.033,NA
85,2016,NBA,1,25,LAC,Brice Johnson\johnsbr02,22.002,F,us,University of North Carolina,2017,2018,21,5.1,2.2,1.6,0.1,0.5,0.3,.449,.458,.000,.600,0.1,.062,Career,UNC,,148,80,21.0,5.0,8.6,.577,5.0,8.6,.577,0.0,0.0,,2.0,2.8,.715,2.1,4.9,7.0,0.9,0.8,1.1,1.3,2.5,11.9,,9.72,,
86,2016,NBA,1,26,PHI,Furkan Korkmaz\korkmfu01,18.339,G,tr,,2018,2019,60,12.2,4.9,1.9,0.9,0.5,0.1,.389,.481,.327,.804,1.1,.073,NA
87,2016,NBA,1,27,TOR,Pascal Siakam\siakapa01,22.088,F,cm,New Mexico State University,2017,2019,212,23.4,9.9,5.0,1.9,0.8,0.7,.529,.590,.298,.741,14.9,.144,Career,New Mexico State,,68,61,32.7,6.5,11.8,.551,6.4,11.5,.559,0.0,0.3,.176,3.5,5.0,.711,3.6,6.1,9.7,1.5,0.9,2.0,1.9,2.6,16.6,,-3.60,,
88,2016,NBA,1,28,PHO,Skal Labissiere\labissk01,20.102,F,ht,University of Kentucky,2017,2019,113,17.5,7.5,4.2,1.0,0.4,0.6,.475,.488,.357,.746,2.7,.066,Career,Kentucky,,36,18,15.8,2.7,5.3,.516,2.7,5.2,.521,0.0,0.1,.000,1.1,1.7,.661,1.0,2.2,3.1,0.3,0.3,1.6,0.9,3.0,6.6,,8.84
89,2016,NBA,1,29,SAS,Dejounte Murray\murrade01,19.282,G,us,University of Washington,2017,2018,119,17.4,6.6,4.2,2.3,0.9,0.3,.441,.452,.316,.708,3.2,.074,Career,Washington,,34,34,33.5,5.9,14.3,.416,4.9,10.8,.457,1.0,3.5,.288,3.2,4.9,.663,1.4,4.6,6.0,4.4,1.8,0.3,3.2,2.6,16.1,,8.12
90,2016,NBA,1,30,GSW,Damian Jones\jonesda03,20.364,F-C,us,Vanderbilt University,2017,2019,49,11.9,3.6,2.3,0.6,0.3,0.7,.643,.643,,.577,1.5,.127,Career,Vanderbilt,,99,95,27.1,5.1,9.1,.566,5.1,9.0,.570,0.0,0.1,.125,3.0,5.3,.565,2.1,4.3,6.4,0.7,0.4,1.7,2.0,3.0,13.3,,7.13
91,2015,NBA,1,1,MIN,Karl-Anthony Towns\townska01,19.227,C-F,us,University of Kentucky,2016,2019,320,34.4,22.2,11.9,2.6,0.8,1.5,.536,.571,.392,.836,45.2,.197,Career,Kentucky,,39,39,21.1,3.7,6.6,.566,3.7,6.4,.577,0.1,0.2,.250,2.8,3.4,.813,2.4,4.3,6.7,1.1,0.5,2.3,1.4,2.9,10.3,,8.67
92,2015,NBA,1,2,LAL,D'Angelo Russell\russeda01,19.127,G,us,Ohio State University,2016,2019,268,28.5,16.4,3.6,5.1,1.2,0.2,.417,.465,.350,.761,5.9,.037,Career,Ohio State,,35,34,33.9,6.6,14.7,.449,3.9,8.1,.479,2.7,6.6,.411,3.4,4.5,.756,1.0,4.7,5.7,5.0,1.6,0.3,2.9,2.1,19.3,,7.37
93,2015,NBA,1,3,PHI,Jahlil Okafor\okafoja01,19.197,C-F,us,Duke University,2016,2019,186,20.9,11.3,5.1,0.9,0.3,0.9,.527,.530,.154,.677,5.0,.062,Career,Duke,,38,38,30.1,7.3,11.1,.664,7.3,11.1,.664,0.0,0.0,,2.6,5.1,.510,3.5,4.9,8.5,1.3,0.8,1.4,2.5,2.1,17.3,,9.87,,
94,2015,NBA,1,4,NYK,Kristaps Porzingis\porzikr01,19.332,F-C,lv,,2016,2018,186,31.0,17.8,7.1,1.3,0.7,2.0,.437,.467,.361,.804,12.1,.100,NA
95,2015,NBA,1,5,ORL,Mario Hezonja\hezonma01,20.125,F-G,hr,,2016,2019,273,18.7,7.2,3.0,1.2,0.7,0.3,.414,.480,.322,.811,2.3,.021,NA
96,2015,NBA,1,6,SAC,Willie Cauley-Stein\caulewi01,21.316,F-C,us,University of Kentucky,2016,2019,291,24.1,10.1,6.4,1.6,0.9,0.8,.534,.536,.222,.610,17.2,.118,Career,Duke,,38,38,30.1,7.3,11.1,.664,7.3,11.1,.664,0.0,0.0,,2.6,5.1,.510,3.5,4.9,8.5,1.3,0.8,1.4,2.5,2.1,17.3,,9.87,,
97,2015,NBA,1,7,DEN,Emmanuel Mudiay\mudiaem01,19.116,G,cd,,2016,2019,245,25.7,11.8,3.1,4.1,0.8,0.3,.394,.423,.321,.742,-1.2,-0.009,NA
98,2015,NBA,1,8,DET,Stanley Johnson\johnsst04,19.031,F,us,University of Arizona,2016,2019,284,21.6,6.9,3.4,1.5,0.9,0.2,.373,.429,.292,.762,3.2,.025,Career,Arizona,,38,37,28.4,4.6,10.3,.446,3.4,7.2,.478,1.1,3.1,.371,3.5,4.7,.742,2.0,4.5,6.5,1.7,1.5,0.4,2.2,2.6,13.8,,7.41
99,2015,NBA,1,9,CHO,Frank Kaminsky\kaminfr01,22.087,F-C,us,University of Wisconsin,2016,2019,277,22.1,9.6,3.9,1.6,0.5,0.4,.417,.466,.349,.761,10.5,.082,Career,Wisconsin,,144,79,20.4,3.7,7.0,.522,3.0,5.1,.580,0.7,1.9,.369,2.1,2.7,.763,1.3,3.4,4.6,1.3,0.5,1.1,0.8,1.6,10.1,,9.61,,
100,2015,NBA,1,10,MIA,Justise Winslow\winslju01,19.095,F,us,Duke University,2016,2019,225,28.2,8.9,5.3,2.6,0.9,0.4,.420,.449,.344,.645,7.8,.059,Career,Duke,,39,39,29.1,4.4,9.1,.486,3.3,6.3,.516,1.2,2.8,.418,2.6,4.0,.641,1.3,5.2,6.5,2.1,1.3,0.9,1.8,2.8,12.6,,9.87,,
101,2015,NBA,1,11,IND,Myles Turner\turnemy01,19.097,C-F,us,University of Texas at Austin,2016,2019,277,28.1,12.9,6.7,1.3,0.7,2.1,.494,.522,.359,.772,21.8,.134,Career,Texas,,34,7,22.2,3.4,7.6,.455,2.9,5.7,.513,0.5,1.8,.274,2.8,3.3,.839,1.3,5.2,6.5,0.6,0.3,2.6,1.4,2.4,10.1,,9.07
102,2015,NBA,1,12,UTA,Trey Lyles\lylestr01,19.237,F,ca,University of Kentucky,2016,2019,285,17.5,7.6,3.9,1.1,0.4,0.3,.430,.494,.330,.704,8.0,.077,Career,Kentucky,,36,21,23.0,3.3,6.7,.488,3.1,5.9,.536,0.1,0.8,.138,2.1,2.8,.735,1.8,3.4,5.2,1.1,0.5,0.4,1.1,1.6,8.7,,8.67
103,2015,NBA,1,13,PHO,Devin Booker\bookede01,18.242,G,us,University of Kentucky,2016,2019,271,33.0,21.4,3.5,4.3,0.8,0.3,.437,.477,.354,.854,9.9,.053,Career,Kentucky,,38,0,21.5,3.6,7.6,.470,2.0,3.8,.527,1.5,3.7,.411,1.4,1.7,.828,0.4,1.6,2.0,1.1,0.4,0.1,1.0,1.5,10.0,,8.67
104,2015,NBA,1,14,OKC,Cameron Payne\payneca01,20.326,G,us,Murray State University,2016,2019,153,16.0,6.0,1.8,2.5,0.7,0.2,.397,.443,.331,.775,2.2,.044,Career,Murray State,,69,69,32.4,6.3,14.6,.432,4.0,8.3,.487,2.3,6.3,.359,3.7,4.7,.781,0.4,3.2,3.7,5.7,1.8,0.5,2.9,2.4,18.5,,-3.19,,
105,2015,NBA,1,15,ATL,Kelly Oubre\oubreke01,19.203,F,us,University of Kansas,2016,2019,292,22.1,9.4,3.7,0.8,0.8,0.4,.424,.500,.321,.778,8.4,.063,Career,Kansas,,36,27,21.0,3.1,6.9,.444,2.1,4.3,.497,0.9,2.6,.358,2.2,3.1,.718,1.1,3.8,5.0,0.8,1.1,0.4,1.2,2.0,9.3,,12.13
106,2015,NBA,1,16,BOS,Terry Rozier\roziete01,21.105,G,us,University of Louisville,2016,2019,268,20.0,7.7,3.6,2.3,0.7,0.2,.379,.403,.353,.777,9.7,.087,Career,Louisville,,73,45,26.8,4.2,10.3,.408,3.1,6.8,.447,1.2,3.5,.331,2.4,3.1,.772,1.0,3.3,4.3,2.4,1.5,0.1,1.4,1.6,12.0,,6.89
107,2015,NBA,1,17,MIL,Rashad Vaughn\vaughra01,18.317,G,us,University of Nevada Las Vegas,2016,2018,139,12.0,3.0,1.1,0.5,0.4,0.2,.337,.366,.313,.692,-0.6,-0.017,Career,UNLV,,23,23,32.3,6.3,14.3,.439,3.9,8.1,.481,2.3,6.1,.383,3.0,4.3,.694,0.6,4.2,4.8,1.6,0.8,0.3,2.2,2.3,17.8,,3.38
108,2015,NBA,1,18,HOU,Sam Dekker\dekkesa01,21.055,F,us,University of Wisconsin,2016,2019,196,15.3,5.4,3.0,0.8,0.5,0.2,.485,.579,.288,.599,5.5,.087,Career,Wisconsin,,113,81,27.9,4.4,9.0,.493,3.2,5.3,.591,1.3,3.6,.348,2.0,2.8,.695,1.6,3.4,5.0,1.3,0.6,0.5,1.0,1.2,12.1,,10.07,,
109,2015,NBA,1,19,WAS,Jerian Grant\grantje02,22.264,G,us,University of Notre Dame,2016,2019,272,18.1,6.1,1.9,2.9,0.8,0.1,.411,.465,.322,.771,8.2,.080,Career,Notre Dame,,119,117,36.4,4.7,10.7,.436,3.2,6.4,.498,1.5,4.4,.345,3.8,4.8,.790,0.4,2.5,2.9,5.8,1.5,0.3,2.2,1.8,14.6,,6.88
110,2015,NBA,1,20,TOR,Delon Wright\wrighde01,23.065,G,us,University of Utah,2016,2019,193,18.8,7.1,2.6,2.5,1.0,0.4,.444,.492,.332,.795,9.7,.128,Career,Utah,,68,68,34.8,5.0,9.3,.535,4.4,7.5,.594,0.6,1.9,.299,4.5,5.5,.814,1.1,4.7,5.8,5.2,2.3,1.1,2.2,1.6,15.0,,6.82
111,2015,NBA,1,21,DAL,Justin Anderson\anderju01,21.223,G,us,University of Virginia,2016,2019,211,13.1,5.3,2.5,0.7,0.4,0.3,.420,.529,.296,.777,4.6,.080,Career,Virginia,,98,44,24.1,2.9,6.8,.430,1.9,4.1,.481,1.0,2.8,.357,2.0,2.7,.752,0.8,2.7,3.5,1.8,0.6,0.9,1.3,1.4,8.9,,6.64
112,2015,NBA,1,22,CHI,Bobby Portis\portibo01,20.140,F,us,University of Arkansas,2016,2019,245,20.1,10.2,6.1,1.1,0.5,0.3,.459,.491,.362,.747,8.8,.085,Career,Arkansas,,70,70,28.5,5.9,11.2,.526,5.5,10.3,.540,0.3,0.9,.365,2.9,3.9,.737,3.1,4.7,7.9,1.3,1.1,1.5,1.4,2.0,15.0,,6.18,,
113,2015,NBA,1,23,POR,Rondae Hollis-Jefferson\holliro01,20.178,F,us,University of Arizona,2016,2019,232,23.7,9.9,5.8,2.0,1.0,0.6,.446,.470,.225,.741,9.2,.081,Career,Arizona,,76,31,27.0,3.4,6.9,.496,3.3,6.4,.520,0.1,0.5,.205,3.3,4.7,.697,2.1,4.1,6.3,1.5,0.9,0.9,1.4,2.4,10.2,,8.23
114,2015,NBA,1,24,CLE,Tyus Jones\jonesty01,19.050,G,us,Duke University,2016,2019,242,17.4,4.9,1.5,3.2,1.0,0.1,.416,.460,.333,.816,7.9,.090,Career,Duke,,39,39,33.9,3.5,8.3,.417,2.3,5.1,.440,1.2,3.2,.379,3.7,4.2,.889,0.5,3.0,3.5,5.6,1.5,0.1,1.9,1.2,11.8,,9.87,,
115,2015,NBA,1,25,MEM,Jarell Martin\martija01,21.037,F,us,Louisiana State University,2016,2019,181,16.0,5.5,3.5,0.6,0.4,0.4,.435,.455,.356,.766,3.2,.053,Career,LSU,,65,57,30.7,5.0,10.1,.494,4.3,8.0,.541,0.6,2.0,.308,3.1,4.5,.689,2.4,4.6,6.9,1.4,1.0,0.7,2.2,2.6,13.7,,6.12
116,2015,NBA,1,26,SAS,Nikola Milutinov\milutni01,20.182,C,rs,,,,,,,,,,,,,,,,,NA
117,2015,NBA,1,27,LAL,Larry Nance Jr.\nancela02,22.180,F-C,us,University of Wyoming,2016,2019,255,22.7,7.7,6.4,1.6,1.2,0.5,.540,.567,.293,.695,16.0,.133,Career,Wyoming,,123,89,29.5,4.1,8.0,.521,3.9,7.0,.551,0.3,1.0,.308,2.7,3.5,.771,1.5,5.1,6.6,1.4,1.1,1.1,1.6,2.3,11.3,,2.08
118,2015,NBA,1,28,BOS,R.J. Hunter\hunterj01,21.249,G,us,Georgia State University,2016,2018,44,8.4,2.6,1.0,0.4,0.4,0.1,.361,.512,.282,.889,0.3,.039,Career,Georgia State,,99,98,34.7,5.6,13.3,.423,3.1,6.1,.505,2.6,7.2,.354,4.5,5.3,.853,0.7,4.1,4.8,2.4,1.9,0.9,1.7,2.2,18.4,,-2.33,,
119,2015,NBA,1,29,BRK,Chris McCullough\mcculch01,20.145,F,us,Syracuse University,2016,2018,59,9.0,3.3,1.9,0.3,0.5,0.3,.426,.470,.306,.548,0.6,.054,Career,Syracuse,,16,16,28.1,3.4,7.1,.478,3.3,7.0,.473,0.1,0.1,1.000,2.5,4.4,.563,2.3,4.6,6.9,1.1,1.7,2.1,2.2,2.6,9.3,,7.68
120,2015,NBA,1,30,GSW,Kevon Looney\looneke01,19.144,F-C,us,University of California Los Angeles,2016,2019,198,14.1,4.4,3.8,0.9,0.4,0.6,.592,.609,.192,.593,9.7,.168,Career,UCLA,,36,36,30.9,4.2,8.9,.470,3.6,7.4,.481,0.6,1.5,.415,2.6,4.1,.626,3.4,5.8,9.2,1.4,1.3,0.9,1.3,2.9,11.6,,8.27
121,2014,NBA,1,1,CLE,Andrew Wiggins\wiggian01,19.128,F-G,ca,University of Kansas,2015,2019,395,36.0,19.4,4.3,2.1,1.0,0.6,.440,.466,.331,.735,12.8,.043,Career,Kansas,,35,35,32.8,5.4,12.1,.448,4.2,8.5,.493,1.2,3.6,.341,5.0,6.5,.775,2.2,3.7,5.9,1.5,1.2,1.0,2.3,2.7,17.1,,11.40
122,2014,NBA,1,2,MIL,Jabari Parker\parkeja01,19.108,F,us,Duke University,2015,2019,246,29.8,15.1,5.8,2.1,0.9,0.4,.491,.522,.338,.738,11.7,.077,Career,Duke,,35,35,30.7,6.7,14.3,.473,5.7,11.2,.504,1.1,3.0,.358,4.6,6.1,.748,3.0,5.7,8.7,1.2,1.1,1.2,2.3,2.4,19.1,,8.48
123,2014,NBA,1,3,PHI,Joel Embiid\embiijo01,20.107,C,cm,University of Kansas,2017,2019,156,30.7,24.2,11.4,3.1,0.7,1.9,.481,.526,.316,.791,16.7,.167,Career,Kansas,,28,20,23.1,3.8,6.1,.626,3.8,5.9,.639,0.0,0.2,.200,3.5,5.1,.685,2.3,5.8,8.1,1.4,0.9,2.6,2.4,3.4,11.2,,11.40
124,2014,NBA,1,4,ORL,Aaron Gordon\gordoaa01,18.288,F,us,University of Arizona,2015,2019,337,27.8,12.4,6.2,2.1,0.8,0.6,.449,.511,.320,.708,17.6,.090,Career,Arizona,,38,38,31.2,5.0,10.1,.495,4.6,8.9,.513,0.4,1.2,.356,2.0,4.7,.422,2.7,5.3,8.0,2.0,0.9,1.0,1.4,2.4,12.4,,9.04
125,2014,NBA,1,5,UTA,Dante Exum\exumda01,18.353,G,au,,2015,2019,204,19.3,5.9,1.8,2.3,0.4,0.2,.400,.477,.304,.770,2.7,.033,NA
126,2014,NBA,1,6,BOS,Marcus Smart\smartma01,20.117,G,us,Oklahoma State University,2015,2019,338,28.4,9.3,3.5,3.9,1.5,0.4,.372,.435,.311,.763,16.1,.080,Career,Oklahoma State,,64,63,33.1,4.9,11.9,.413,3.5,7.3,.488,1.4,4.6,.295,5.5,7.3,.751,1.5,4.4,5.9,4.5,2.9,0.6,3.0,2.9,16.6,,7.53,,
127,2014,NBA,1,7,LAL,Julius Randle\randlju01,19.214,F-C,us,University of Kentucky,2015,2019,309,28.4,15.3,8.8,2.7,0.6,0.5,.502,.522,.304,.723,17.6,.096,Career,Kentucky,,40,40,30.8,4.9,9.8,.501,4.8,9.3,.517,0.1,0.5,.167,5.1,7.2,.706,3.5,6.9,10.4,1.4,0.5,0.8,2.5,2.3,15.0,,9.89,,
128,2014,NBA,1,8,SAC,Nik Stauskas\stausni01,20.267,G,ca,University of Michigan,2015,2019,332,20.0,6.8,2.1,1.5,0.4,0.2,.389,.438,.353,.815,3.9,.028,Career,Michigan,,75,69,32.9,4.3,9.2,.467,2.0,4.0,.500,2.3,5.2,.441,3.2,3.9,.832,0.5,2.5,2.9,2.3,0.6,0.3,1.5,1.0,14.1,,9.85,,
129,2014,NBA,1,9,CHH,Noah Vonleh\vonleno01,18.311,F,us,Indiana University,2015,2019,299,17.7,5.1,5.4,0.8,0.4,0.4,.453,.491,.316,.683,8.3,.075,Career,Indiana,,30,29,26.5,3.8,7.2,.523,3.2,6.1,.530,0.5,1.1,.485,3.2,4.5,.716,2.4,6.6,9.0,0.6,0.9,1.4,2.1,2.7,11.3,,6.64
130,2014,NBA,1,10,PHI,Elfrid Payton\paytoel01,20.129,G,us,University of Louisiana at Lafayette,2015,2019,338,29.5,11.1,4.4,6.5,1.3,0.3,.455,.479,.304,.629,13.2,.064,Career,Louisiana,,100,78,31.6,5.0,10.3,.485,4.7,9.2,.512,0.3,1.1,.268,3.9,6.5,.611,1.5,3.6,5.1,4.9,2.0,0.5,3.4,2.3,14.3,,-1.60
131,2014,NBA,1,11,DEN,Doug McDermott\mcderdo01,22.180,F,us,Creighton University,2015,2019,337,19.9,7.8,2.1,0.8,0.2,0.1,.459,.501,.402,.827,10.4,.074,Career,Creighton,,145,145,31.5,7.9,14.3,.550,6.0,10.2,.587,1.9,4.1,.458,4.1,4.9,.831,1.9,5.6,7.5,1.3,0.2,0.1,2.2,1.8,21.7,,4.29,,
132,2014,NBA,1,12,ORL,Dario Saric\saricda01,20.084,F,hr,,2017,2019,235,26.9,12.6,6.2,2.1,0.6,0.2,.432,.486,.359,.832,10.8,.082,NA
133,2014,NBA,1,13,MIN,Zach LaVine\lavinza01,19.113,G,us,University of California Los Angeles,2015,2019,293,29.9,16.1,3.4,3.5,0.8,0.2,.446,.481,.373,.824,8.1,.044,Career,UCLA,,37,1,24.4,3.4,7.8,.441,2.1,4.3,.494,1.3,3.5,.375,1.3,1.8,.691,0.5,2.1,2.5,1.8,0.9,0.2,1.1,2.0,9.4,,7.62
134,2014,NBA,1,14,PHO,T.J. Warren\warretj01,20.299,F,us,North Carolina State University,2015,2019,261,27.7,14.4,4.1,1.1,0.9,0.5,.497,.524,.340,.766,13.0,.086,Career,NC State,,70,49,31.2,7.5,13.6,.555,6.9,11.5,.598,0.6,2.0,.315,2.8,4.3,.654,2.7,3.0,5.7,1.0,1.5,0.5,1.7,2.5,18.5,,7.31,,
135,2014,NBA,1,15,ATL,Adreian Payne\paynead01,23.133,F-C,us,Michigan State University,2015,2018,107,13.1,4.0,2.9,0.6,0.4,0.3,.406,.430,.254,.680,-0.6,-0.019,Career,Michigan State,,138,94,20.0,3.2,6.2,.526,2.8,5.1,.551,0.4,1.1,.409,2.0,2.7,.755,1.5,3.8,5.3,0.6,0.6,1.0,1.4,2.2,8.9,,10.35
136,2014,NBA,1,16,CHI,Jusuf Nurkic\nurkiju01,19.312,C,ba,,2015,2019,310,22.9,11.6,8.0,1.9,0.8,1.3,.491,.498,.071,.666,16.4,.111,NA
137,2014,NBA,1,17,BOS,James Young\youngja01,18.319,G-F,us,University of Kentucky,2015,2018,95,8.5,2.3,1.0,0.3,0.3,0.1,.367,.534,.277,.563,0.8,.046,Career,Kentucky,,40,39,32.4,4.6,11.3,.407,2.5,5.4,.470,2.1,5.9,.349,3.1,4.4,.706,1.0,3.3,4.3,1.7,0.8,0.2,1.9,2.1,14.3,,9.89,,
138,2014,NBA,1,18,PHO,Tyler Ennis\ennisty01,19.311,G,ca,Syracuse University,2015,2018,186,12.6,4.2,1.3,1.9,0.5,0.1,.419,.458,.317,.768,1.3,.026,Career,Syracuse,,34,34,35.7,4.4,10.6,.411,3.5,8.1,.429,0.9,2.5,.353,3.4,4.4,.765,0.8,2.6,3.4,5.5,2.1,0.2,1.7,2.0,12.9,,7.25
139,2014,NBA,1,19,CHI,Gary Harris\harriga01,19.290,G,us,Michigan State University,2015,2019,306,28.5,12.4,2.6,2.1,1.2,0.2,.461,.526,.368,.801,15.9,.088,Career,Syracuse,,34,34,35.7,4.4,10.6,.411,3.5,8.1,.429,0.9,2.5,.353,3.4,4.4,.765,0.8,2.6,3.4,5.5,2.1,0.2,1.7,2.0,12.9,,7.25
140,2014,NBA,1,20,TOR,Bruno Caboclo\cabocbr01,18.283,F,br,,2015,2019,64,13.5,4.2,2.5,0.7,0.3,0.5,.383,.445,.331,.800,0.8,.045,NA
141,2014,NBA,1,21,OKC,Mitch McGary\mcgarmi01,22.025,F-C,us,University of Michigan,2015,2016,52,10.7,4.4,3.5,0.3,0.3,0.3,.527,.544,.000,.580,1.3,.108,Career,Michigan,,47,12,20.6,3.5,5.9,.588,3.5,5.9,.592,0.0,0.0,.000,0.8,1.6,.513,2.6,4.0,6.6,0.8,1.2,0.7,1.3,2.5,7.8,,9.85,,
142,2014,NBA,1,22,MEM,Jordan Adams\adamsjo01,19.358,G,us,University of California Los Angeles,2015,2016,32,8.2,3.2,0.9,0.6,0.6,0.2,.402,.409,.385,.607,0.4,.070,Career,UCLA,,69,63,30.2,5.4,11.6,.467,4.0,7.3,.548,1.4,4.3,.331,4.2,5.0,.839,1.3,3.3,4.6,2.1,2.4,0.2,1.4,2.1,16.4,,7.72
143,2014,NBA,1,23,UTA,Rodney Hood\hoodro01,21.254,G-F,us,Duke University,2015,2019,316,27.2,12.6,2.8,1.9,0.8,0.2,.422,.464,.367,.841,15.9,.089,Career,Overall,,67,62,32.8,4.7,10.4,.455,3.0,6.0,.499,1.8,4.4,.396,2.0,2.6,.773,0.9,3.4,4.3,2.1,0.6,0.3,1.3,2.0,13.3,,6.67
144,2014,NBA,1,24,CHH,Shabazz Napier\napiesh01,22.353,G,us,University of Connecticut,2015,2019,288,16.0,6.4,1.7,2.0,0.8,0.1,.393,.430,.352,.812,6.2,.065,Career,UConn,,143,98,32.3,4.2,10.1,.411,2.3,5.3,.444,1.8,4.8,.375,3.6,4.4,.813,0.7,3.3,4.0,4.5,1.8,0.2,2.4,2.1,13.7,,8.64,,
145,2014,NBA,1,25,HOU,Clint Capela\capelca01,20.044,C,ch,,2015,2019,290,25.0,11.9,9.1,0.9,0.7,1.4,.633,.634,.000,.522,30.3,.201,NA
146,2014,NBA,1,26,MIA,P.J. Hairston\hairspj02,21.189,G-F,us,University of North Carolina,2015,2016,111,18.0,6.0,2.4,0.5,0.5,0.2,.343,.414,.295,.810,0.9,.021,Career,UNC,,71,14,18.1,3.1,8.0,.388,1.3,2.9,.458,1.8,5.1,.349,2.0,2.5,.800,1.3,1.9,3.2,1.0,0.8,0.3,0.9,1.7,10.0,,7.54
147,2014,NBA,1,27,PHO,Bogdan Bogdanovic\bogdabo01,21.317,G,rs,,2018,2019,143,27.9,12.9,3.2,3.6,1.0,0.2,.431,.472,.376,.832,5.5,.066,NA
148,2014,NBA,1,28,LAC,C.J. Wilcox\wilcocj01,23.184,G,us,University of Washington,2015,2017,66,5.7,2.0,0.5,0.5,0.2,0.1,.370,.397,.333,.813,0.1,.007,Career,Washington,,131,83,28.5,4.9,11.3,.433,2.6,5.4,.481,2.3,5.9,.389,2.3,2.7,.840,0.8,2.5,3.4,1.6,0.9,0.7,1.4,1.9,14.4,,6.67
149,2014,NBA,1,29,OKC,Josh Huestis\huestjo01,22.195,F,us,Stanford University,2016,2018,76,14.1,2.5,2.4,0.3,0.2,0.6,.346,.400,.312,.240,0.7,.030,Career,Stanford,,135,75,25.0,2.9,6.4,.451,2.4,4.9,.492,0.5,1.5,.319,1.3,2.1,.610,2.2,4.0,6.2,0.8,0.5,1.4,0.9,1.7,7.5,,6.38
